Submission ID,Common Name,Scientific Name,Taxonomic Order,Count,State/Province,County,Location ID,Location,Latitude,Longitude,Date,Time,Protocol,Duration (Min),All Obs Reported,Distance Traveled (km),Area Covered (ha),Number of Observers,Breeding Code,Observation Details,Checklist Comments,ML Catalog Numbers
S311655274,Ruby-crowned Kinglet,Corthylio calendula,26844,X,US-TX,Harris,L128996,Jesse H. Jones County Park (UTC 038),30.024,-95.295,2026-03-21,10:38 AM,eBird - Traveling Count,68,0,1.664,,2
S311655274,Brown Creeper,Certhia americana,27026,X,US-TX,Harris,L128996,Jesse H. Jones County Park (UTC 038),30.024,-95.295,2026-03-21,10:38 AM,eBird - Traveling Count,68,0,1.664,,2
S300057008,Blue-gray Gnatcatcher,Polioptila caerulea,27123,X,US-TX,Bexar,L614722,San Pedro Springs Park (HOTE 094),29.4467731,-98.5014868,2026-02-13,10:57 AM,eBird - Traveling Count,32,0,1.035,,2
S292237383,Blue-gray Gnatcatcher,Polioptila caerulea,27123,2,US-TX,Harris,L54503706,Fall Creek Sports Complex,29.924665,-95.239595,2026-01-03,04:19 PM,eBird - Traveling Count,44,0,1.492,,2
S309883569,Blue-gray Gnatcatcher,Polioptila caerulea,27123,X,US-TX,Harris,L128996,Jesse H. Jones County Park (UTC 038),30.024,-95.295,2026-03-15,11:22 AM,eBird - Traveling Count,21,0,.491,,2
S311655274,Blue-gray Gnatcatcher,Polioptila caerulea,27123,X,US-TX,Harris,L128996,Jesse H. Jones County Park (UTC 038),30.024,-95.295,2026-03-21,10:38 AM,eBird - Traveling Count,68,0,1.664,,2
S281477423,Northern House Wren,Troglodytes aedon,27191,1,US-TX,Harris,L51937682,Fall Creek Subdivision,29.932926,-95.277139,2025-10-26,09:24 AM,eBird - Traveling Count,51,0,1.767,,2
S289207764,Pacific Wren,Troglodytes pacificus,27288,1,US-WA,Clark,L3402877,Salmon Creek Greenway Trail,45.7122376,-122.6851518,2025-12-19,08:59 AM,eBird - Traveling Count,57,0,.799,,2
S300057008,Carolina Wren,Thryothorus ludovicianus,27348,X,US-TX,Bexar,L614722,San Pedro Springs Park (HOTE 094),29.4467731,-98.5014868,2026-02-13,10:57 AM,eBird - Traveling Count,32,0,1.035,,2
S292777369,Carolina Wren,Thryothorus ludovicianus,27348,1,US-TX,Harris,L52026897,Aria Signs (private),29.926009,-95.368466,2026-01-06,09:22 AM,eBird - Casual Observation,,0,,,1
S307364174,Carolina Wren,Thryothorus ludovicianus,27348,X,US-TX,Harris,L54503706,Fall Creek Sports Complex,29.924665,-95.239595,2026-03-08,02:34 PM,eBird - Traveling Count,10,0,.172,,2
S277430701,Carolina Wren,Thryothorus ludovicianus,27348,1,US-TX,Harris,L51937682,Fall Creek Subdivision,29.932926,-95.277139,2025-10-05,09:54 AM,eBird - Casual Observation,,0,,,2
S292398274,Carolina Wren,Thryothorus ludovicianus,27348,2,US-TX,Harris,L51937682,Fall Creek Subdivision,29.932926,-95.277139,2026-01-04,10:49 AM,eBird - Traveling Count,1,0,.056,,2
S292688844,Carolina Wren,Thryothorus ludovicianus,27348,3,US-TX,Harris,L51937682,Fall Creek Subdivision,29.932926,-95.277139,2026-01-05,04:57 PM,eBird - Traveling Count,41,1,2.554,,1
S298682402,Carolina Wren,Thryothorus ludovicianus,27348,3,US-TX,Harris,L51937682,Fall Creek Subdivision,29.932926,-95.277139,2026-02-07,12:05 PM,eBird - Traveling Count,66,0,3.567,,2
S312570745,Carolina Wren,Thryothorus ludovicianus,27348,X,US-TX,Harris,L51937682,Fall Creek Subdivision,29.932926,-95.277139,2026-03-23,06:35 PM,eBird - Traveling Count,60,0,1.609,,1
S312854498,Carolina Wren,Thryothorus ludovicianus,27348,X,US-TX,Harris,L51937682,Fall Creek Subdivision,29.932926,-95.277139,2026-03-24,06:13 PM,eBird - Traveling Count,65,0,2.38,,1
S309883569,Carolina Wren,Thryothorus ludovicianus,27348,X,US-TX,Harris,L128996,Jesse H. Jones County Park (UTC 038),30.024,-95.295,2026-03-15,11:22 AM,eBird - Traveling Count,21,0,.491,,2
S311655274,Carolina Wren,Thryothorus ludovicianus,27348,X,US-TX,Harris,L128996,Jesse H. Jones County Park (UTC 038),30.024,-95.295,2026-03-21,10:38 AM,eBird - Traveling Count,68,0,1.664,,2
S313767068,Carolina Wren,Thryothorus ludovicianus,27348,X,US-TX,Montgomery,L1425418,San Jacinto R. at I-45 (Montgomery Co.),30.248339,-95.4584877,2026-03-27,06:31 PM,eBird - Traveling Count,32,0,.641,,2
S314516825,Carolina Wren,Thryothorus ludovicianus,27348,X,US-TX,Montgomery,L1425418,San Jacinto R. at I-45 (Montgomery Co.),30.248339,-95.4584877,2026-03-29,02:45 PM,eBird - Traveling Count,61,0,1.752,,2
S314159734,Carolina Wren,Thryothorus ludovicianus,27348,X,US-TX,Montgomery,L129118,W.G. Jones State Forest (UTC 036),30.235563,-95.4852676,2026-03-28,05:57 PM,eBird - Traveling Count,116,0,5.157,,2
S300057008,European Starling,Sturnus vulgaris,27813,X,US-TX,Bexar,L614722,San Pedro Springs Park (HOTE 094),29.4467731,-98.5014868,2026-02-13,10:57 AM,eBird - Traveling Count,32,0,1.035,,2
S292777369,European Starling,Sturnus vulgaris,27813,1,US-TX,Harris,L52026897,Aria Signs (private),29.926009,-95.368466,2026-01-06,09:22 AM,eBird - Casual Observation,,0,,,1
S314516825,European Starling,Sturnus vulgaris,27813,X,US-TX,Montgomery,L1425418,San Jacinto R. at I-45 (Montgomery Co.),30.248339,-95.4584877,2026-03-29,02:45 PM,eBird - Traveling Count,61,0,1.752,,2
S314159734,Gray Catbird,Dumetella carolinensis,28000,X,US-TX,Montgomery,L129118,W.G. Jones State Forest (UTC 036),30.235563,-95.4852676,2026-03-28,05:57 PM,eBird - Traveling Count,116,0,5.157,,2
S314159734,Brown Thrasher,Toxostoma rufum,28037,X,US-TX,Montgomery,L129118,W.G. Jones State Forest (UTC 036),30.235563,-95.4852676,2026-03-28,05:57 PM,eBird - Traveling Count,116,0,5.157,,2
S300057008,Northern Mockingbird,Mimus polyglottos,28114,X,US-TX,Bexar,L614722,San Pedro Springs Park (HOTE 094),29.4467731,-98.5014868,2026-02-13,10:57 AM,eBird - Traveling Count,32,0,1.035,,2
S292777369,Northern Mockingbird,Mimus polyglottos,28114,1,US-TX,Harris,L52026897,Aria Signs (private),29.926009,-95.368466,2026-01-06,09:22 AM,eBird - Casual Observation,,0,,,1
S281556658,Northern Mockingbird,Mimus polyglottos,28114,1,US-TX,Harris,L54503706,Fall Creek Sports Complex,29.924665,-95.239595,2025-10-26,05:46 PM,eBird - Traveling Count,7,0,.342,,2
S307364174,Northern Mockingbird,Mimus polyglottos,28114,X,US-TX,Harris,L54503706,Fall Creek Sports Complex,29.924665,-95.239595,2026-03-08,02:34 PM,eBird - Traveling Count,10,0,.172,,2
S269094797,Northern Mockingbird,Mimus polyglottos,28114,5,US-TX,Harris,L51937682,Fall Creek Subdivision,29.932926,-95.277139,2025-08-23,06:22 PM,eBird - Traveling Count,27,0,.74,,2
S276172030,Northern Mockingbird,Mimus polyglottos,28114,8,US-TX,Harris,L51937682,Fall Creek Subdivision,29.932926,-95.277139,2025-09-28,05:12 PM,eBird - Traveling Count,30,0,.984,,2
S279245275,Northern Mockingbird,Mimus polyglottos,28114,4,US-TX,Harris,L51937682,Fall Creek Subdivision,29.932926,-95.277139,2025-10-13,06:30 PM,eBird - Traveling Count,24,0,.942,,1,,,New spot by the creek. Maybe visit earlier.
S281346134,Northern Mockingbird,Mimus polyglottos,28114,4,US-TX,Harris,L51937682,Fall Creek Subdivision,29.932926,-95.277139,2025-10-25,05:06 PM,eBird - Traveling Count,24,0,.906,,2
S281477423,Northern Mockingbird,Mimus polyglottos,28114,5,US-TX,Harris,L51937682,Fall Creek Subdivision,29.932926,-95.277139,2025-10-26,09:24 AM,eBird - Traveling Count,51,0,1.767,,2
S292398274,Northern Mockingbird,Mimus polyglottos,28114,6,US-TX,Harris,L51937682,Fall Creek Subdivision,29.932926,-95.277139,2026-01-04,10:49 AM,eBird - Traveling Count,1,0,.056,,2
S292688844,Northern Mockingbird,Mimus polyglottos,28114,1,US-TX,Harris,L51937682,Fall Creek Subdivision,29.932926,-95.277139,2026-01-05,04:57 PM,eBird - Traveling Count,41,1,2.554,,1
S298682402,Northern Mockingbird,Mimus polyglottos,28114,4,US-TX,Harris,L51937682,Fall Creek Subdivision,29.932926,-95.277139,2026-02-07,12:05 PM,eBird - Traveling Count,66,0,3.567,,2
S312570745,Northern Mockingbird,Mimus polyglottos,28114,X,US-TX,Harris,L51937682,Fall Creek Subdivision,29.932926,-95.277139,2026-03-23,06:35 PM,eBird - Traveling Count,60,0,1.609,,1
S312854498,Northern Mockingbird,Mimus polyglottos,28114,X,US-TX,Harris,L51937682,Fall Creek Subdivision,29.932926,-95.277139,2026-03-24,06:13 PM,eBird - Traveling Count,65,0,2.38,,1
S269003690,Northern Mockingbird,Mimus polyglottos,28114,2,US-TX,Harris,L128996,Jesse H. Jones County Park (UTC 038),30.024,-95.295,2025-08-23,10:07 AM,eBird - Traveling Count,41,0,.964,,2
S309883569,Northern Mockingbird,Mimus polyglottos,28114,X,US-TX,Harris,L128996,Jesse H. Jones County Park (UTC 038),30.024,-95.295,2026-03-15,11:22 AM,eBird - Traveling Count,21,0,.491,,2
S311655274,Northern Mockingbird,Mimus polyglottos,28114,X,US-TX,Harris,L128996,Jesse H. Jones County Park (UTC 038),30.024,-95.295,2026-03-21,10:38 AM,eBird - Traveling Count,68,0,1.664,,2
S272084069,Northern Mockingbird,Mimus polyglottos,28114,7,US-TX,Montgomery,L1425418,San Jacinto R. at I-45 (Montgomery Co.),30.248339,-95.4584877,2025-09-07,12:43 PM,eBird - Traveling Count,72,0,2.239,,2
S313767068,Northern Mockingbird,Mimus polyglottos,28114,X,US-TX,Montgomery,L1425418,San Jacinto R. at I-45 (Montgomery Co.),30.248339,-95.4584877,2026-03-27,06:31 PM,eBird - Traveling Count,32,0,.641,,2
S314516825,Northern Mockingbird,Mimus polyglottos,28114,X,US-TX,Montgomery,L1425418,San Jacinto R. at I-45 (Montgomery Co.),30.248339,-95.4584877,2026-03-29,02:45 PM,eBird - Traveling Count,61,0,1.752,,2
S314159734,Northern Mockingbird,Mimus polyglottos,28114,X,US-TX,Montgomery,L129118,W.G. Jones State Forest (UTC 036),30.235563,-95.4852676,2026-03-28,05:57 PM,eBird - Traveling Count,116,0,5.157,,2
S292237383,Eastern Bluebird,Sialia sialis,28126,16,US-TX,Harris,L54503706,Fall Creek Sports Complex,29.924665,-95.239595,2026-01-03,04:19 PM,eBird - Traveling Count,44,0,1.492,,2
S277300427,Eastern Bluebird,Sialia sialis,28126,1,US-TX,Harris,L51937682,Fall Creek Subdivision,29.932926,-95.277139,2025-10-04,06:12 PM,eBird - Casual Observation,,0,,,2
S281477423,Eastern Bluebird,Sialia sialis,28126,7,US-TX,Harris,L51937682,Fall Creek Subdivision,29.932926,-95.277139,2025-10-26,09:24 AM,eBird - Traveling Count,51,0,1.767,,2
S313767068,Eastern Bluebird,Sialia sialis,28126,X,US-TX,Montgomery,L1425418,San Jacinto R. at I-45 (Montgomery Co.),30.248339,-95.4584877,2026-03-27,06:31 PM,eBird - Traveling Count,32,0,.641,,2
S313767068,Hermit Thrush,Catharus guttatus,28333,X,US-TX,Montgomery,L1425418,San Jacinto R. at I-45 (Montgomery Co.),30.248339,-95.4584877,2026-03-27,06:31 PM,eBird - Traveling Count,32,0,.641,,2
S300057008,American Robin,Turdus migratorius,28633,X,US-TX,Bexar,L614722,San Pedro Springs Park (HOTE 094),29.4467731,-98.5014868,2026-02-13,10:57 AM,eBird - Traveling Count,32,0,1.035,,2
S307364174,American Robin,Turdus migratorius,28633,X,US-TX,Harris,L54503706,Fall Creek Sports Complex,29.924665,-95.239595,2026-03-08,02:34 PM,eBird - Traveling Count,10,0,.172,,2
S281477423,American Robin,Turdus migratorius,28633,1,US-TX,Harris,L51937682,Fall Creek Subdivision,29.932926,-95.277139,2025-10-26,09:24 AM,eBird - Traveling Count,51,0,1.767,,2
S313767068,American Robin,Turdus migratorius,28633,X,US-TX,Montgomery,L1425418,San Jacinto R. at I-45 (Montgomery Co.),30.248339,-95.4584877,2026-03-27,06:31 PM,eBird - Traveling Count,32,0,.641,,2
S314516825,American Robin,Turdus migratorius,28633,X,US-TX,Montgomery,L1425418,San Jacinto R. at I-45 (Montgomery Co.),30.248339,-95.4584877,2026-03-29,02:45 PM,eBird - Traveling Count,61,0,1.752,,2
S312570745,Cedar Waxwing,Bombycilla cedrorum,29888,X,US-TX,Harris,L51937682,Fall Creek Subdivision,29.932926,-95.277139,2026-03-23,06:35 PM,eBird - Traveling Count,60,0,1.609,,1
S312854498,Cedar Waxwing,Bombycilla cedrorum,29888,X,US-TX,Harris,L51937682,Fall Creek Subdivision,29.932926,-95.277139,2026-03-24,06:13 PM,eBird - Traveling Count,65,0,2.38,,1
S313767068,Cedar Waxwing,Bombycilla cedrorum,29888,X,US-TX,Montgomery,L1425418,San Jacinto R. at I-45 (Montgomery Co.),30.248339,-95.4584877,2026-03-27,06:31 PM,eBird - Traveling Count,32,0,.641,,2
S300057008,House Sparrow,Passer domesticus,31534,X,US-TX,Bexar,L614722,San Pedro Springs Park (HOTE 094),29.4467731,-98.5014868,2026-02-13,10:57 AM,eBird - Traveling Count,32,0,1.035,,2
S289207764,House Sparrow,Passer domesticus,31534,12,US-WA,Clark,L3402877,Salmon Creek Greenway Trail,45.7122376,-122.6851518,2025-12-19,08:59 AM,eBird - Traveling Count,57,0,.799,,2
S281346134,House Sparrow,Passer domesticus,31534,8,US-TX,Harris,L51937682,Fall Creek Subdivision,29.932926,-95.277139,2025-10-25,05:06 PM,eBird - Traveling Count,24,0,.906,,2
S281477423,House Sparrow,Passer domesticus,31534,8,US-TX,Harris,L51937682,Fall Creek Subdivision,29.932926,-95.277139,2025-10-26,09:24 AM,eBird - Traveling Count,51,0,1.767,,2
S312570745,House Sparrow,Passer domesticus,31534,X,US-TX,Harris,L51937682,Fall Creek Subdivision,29.932926,-95.277139,2026-03-23,06:35 PM,eBird - Traveling Count,60,0,1.609,,1
S312854498,House Sparrow,Passer domesticus,31534,X,US-TX,Harris,L51937682,Fall Creek Subdivision,29.932926,-95.277139,2026-03-24,06:13 PM,eBird - Traveling Count,65,0,2.38,,1
S314516825,House Sparrow,Passer domesticus,31534,X,US-TX,Montgomery,L1425418,San Jacinto R. at I-45 (Montgomery Co.),30.248339,-95.4584877,2026-03-29,02:45 PM,eBird - Traveling Count,61,0,1.752,,2
S300057008,House Finch,Haemorhous mexicanus,32310,X,US-TX,Bexar,L614722,San Pedro Springs Park (HOTE 094),29.4467731,-98.5014868,2026-02-13,10:57 AM,eBird - Traveling Count,32,0,1.035,,2
S269511440,House Finch,Haemorhous mexicanus,32310,2,US-TX,Harris,L52026897,Aria Signs (private),29.926009,-95.368466,2025-08-25,12:53 PM,eBird - Casual Observation,,0,,,1
S281346134,House Finch,Haemorhous mexicanus,32310,4,US-TX,Harris,L51937682,Fall Creek Subdivision,29.932926,-95.277139,2025-10-25,05:06 PM,eBird - Traveling Count,24,0,.906,,2
S309883569,House Finch,Haemorhous mexicanus,32310,X,US-TX,Harris,L128996,Jesse H. Jones County Park (UTC 038),30.024,-95.295,2026-03-15,11:22 AM,eBird - Traveling Count,21,0,.491,,2
S313767068,House Finch,Haemorhous mexicanus,32310,X,US-TX,Montgomery,L1425418,San Jacinto R. at I-45 (Montgomery Co.),30.248339,-95.4584877,2026-03-27,06:31 PM,eBird - Traveling Count,32,0,.641,,2
S300057008,Lesser Goldfinch,Spinus psaltria,32609,X,US-TX,Bexar,L614722,San Pedro Springs Park (HOTE 094),29.4467731,-98.5014868,2026-02-13,10:57 AM,eBird - Traveling Count,32,0,1.035,,2
S312570745,Chipping Sparrow,Spizella passerina,32990,X,US-TX,Harris,L51937682,Fall Creek Subdivision,29.932926,-95.277139,2026-03-23,06:35 PM,eBird - Traveling Count,60,0,1.609,,1
S312854498,Chipping Sparrow,Spizella passerina,32990,X,US-TX,Harris,L51937682,Fall Creek Subdivision,29.932926,-95.277139,2026-03-24,06:13 PM,eBird - Traveling Count,65,0,2.38,,1
S309883569,Chipping Sparrow,Spizella passerina,32990,X,US-TX,Harris,L128996,Jesse H. Jones County Park (UTC 038),30.024,-95.295,2026-03-15,11:22 AM,eBird - Traveling Count,21,0,.491,,2
S314516825,Chipping Sparrow,Spizella passerina,32990,X,US-TX,Montgomery,L1425418,San Jacinto R. at I-45 (Montgomery Co.),30.248339,-95.4584877,2026-03-29,02:45 PM,eBird - Traveling Count,61,0,1.752,,2
S313767068,Field Sparrow,Spizella pusilla,33002,X,US-TX,Montgomery,L1425418,San Jacinto R. at I-45 (Montgomery Co.),30.248339,-95.4584877,2026-03-27,06:31 PM,eBird - Traveling Count,32,0,.641,,2
S292237383,Dark-eyed Junco,Junco hyemalis,33124,2,US-TX,Harris,L54503706,Fall Creek Sports Complex,29.924665,-95.239595,2026-01-03,04:19 PM,eBird - Traveling Count,44,0,1.492,,2
S309883569,White-throated Sparrow,Zonotrichia albicollis,33201,X,US-TX,Harris,L128996,Jesse H. Jones County Park (UTC 038),30.024,-95.295,2026-03-15,11:22 AM,eBird - Traveling Count,21,0,.491,,2
S313767068,White-throated Sparrow,Zonotrichia albicollis,33201,X,US-TX,Montgomery,L1425418,San Jacinto R. at I-45 (Montgomery Co.),30.248339,-95.4584877,2026-03-27,06:31 PM,eBird - Traveling Count,32,0,.641,,2
S289207764,Spotted Towhee,Pipilo maculatus,33386,3,US-WA,Clark,L3402877,Salmon Creek Greenway Trail,45.7122376,-122.6851518,2025-12-19,08:59 AM,eBird - Traveling Count,57,0,.799,,2
S311655274,Eastern Meadowlark,Sturnella magna,33568,X,US-TX,Harris,L128996,Jesse H. Jones County Park (UTC 038),30.024,-95.295,2026-03-21,10:38 AM,eBird - Traveling Count,68,0,1.664,,2
S269096080,Red-winged Blackbird,Agelaius phoeniceus,33779,1,US-TX,Harris,L51840759,Home (private),29.932839,-95.277147,2025-08-19,05:13 PM,Historical,0,1,0.,0.0000,1
S313767068,Red-winged Blackbird,Agelaius phoeniceus,33779,X,US-TX,Montgomery,L1425418,San Jacinto R. at I-45 (Montgomery Co.),30.248339,-95.4584877,2026-03-27,06:31 PM,eBird - Traveling Count,32,0,.641,,2
S307364174,Brown-headed Cowbird,Molothrus ater,33833,X,US-TX,Harris,L54503706,Fall Creek Sports Complex,29.924665,-95.239595,2026-03-08,02:34 PM,eBird - Traveling Count,10,0,.172,,2
S292398274,Brown-headed Cowbird,Molothrus ater,33833,6,US-TX,Harris,L51937682,Fall Creek Subdivision,29.932926,-95.277139,2026-01-04,10:49 AM,eBird - Traveling Count,1,0,.056,,2
S298682402,Brewer's Blackbird,Euphagus cyanocephalus,33851,3,US-TX,Harris,L51937682,Fall Creek Subdivision,29.932926,-95.277139,2026-02-07,12:05 PM,eBird - Traveling Count,66,0,3.567,,2
S296606238,Brewer's Blackbird,Euphagus cyanocephalus,33851,1,US-TX,Harris,L51840759,Home (private),29.932839,-95.277147,2026-01-26,03:25 PM,Historical,5,0,0.,,1
S300057008,Great-tailed Grackle,Quiscalus mexicanus,33864,X,US-TX,Bexar,L614722,San Pedro Springs Park (HOTE 094),29.4467731,-98.5014868,2026-02-13,10:57 AM,eBird - Traveling Count,32,0,1.035,,2
S298682402,Orange-crowned Warbler,Leiothlypis celata,33973,2,US-TX,Harris,L51937682,Fall Creek Subdivision,29.932926,-95.277139,2026-02-07,12:05 PM,eBird - Traveling Count,66,0,3.567,,2
S311655274,Northern Parula,Setophaga americana,34063,X,US-TX,Harris,L128996,Jesse H. Jones County Park (UTC 038),30.024,-95.295,2026-03-21,10:38 AM,eBird - Traveling Count,68,0,1.664,,2
S309883569,Pine Warbler,Setophaga pinus,34153,X,US-TX,Harris,L128996,Jesse H. Jones County Park (UTC 038),30.024,-95.295,2026-03-15,11:22 AM,eBird - Traveling Count,21,0,.491,,2
S311655274,Pine Warbler,Setophaga pinus,34153,X,US-TX,Harris,L128996,Jesse H. Jones County Park (UTC 038),30.024,-95.295,2026-03-21,10:38 AM,eBird - Traveling Count,68,0,1.664,,2
S314159734,Pine Warbler,Setophaga pinus,34153,X,US-TX,Montgomery,L129118,W.G. Jones State Forest (UTC 036),30.235563,-95.4852676,2026-03-28,05:57 PM,eBird - Traveling Count,116,0,5.157,,2
S298682402,Yellow-rumped Warbler,Setophaga coronata,34159,2,US-TX,Harris,L51937682,Fall Creek Subdivision,29.932926,-95.277139,2026-02-07,12:05 PM,eBird - Traveling Count,66,0,3.567,,2
S312570745,Yellow-rumped Warbler,Setophaga coronata,34159,X,US-TX,Harris,L51937682,Fall Creek Subdivision,29.932926,-95.277139,2026-03-23,06:35 PM,eBird - Traveling Count,60,0,1.609,,1
S312854498,Yellow-rumped Warbler,Setophaga coronata,34159,X,US-TX,Harris,L51937682,Fall Creek Subdivision,29.932926,-95.277139,2026-03-24,06:13 PM,eBird - Traveling Count,65,0,2.38,,1
S300057008,Northern Cardinal,Cardinalis cardinalis,34515,X,US-TX,Bexar,L614722,San Pedro Springs Park (HOTE 094),29.4467731,-98.5014868,2026-02-13,10:57 AM,eBird - Traveling Count,32,0,1.035,,2
S307364174,Northern Cardinal,Cardinalis cardinalis,34515,X,US-TX,Harris,L54503706,Fall Creek Sports Complex,29.924665,-95.239595,2026-03-08,02:34 PM,eBird - Traveling Count,10,0,.172,,2
S269094797,Northern Cardinal,Cardinalis cardinalis,34515,1,US-TX,Harris,L51937682,Fall Creek Subdivision,29.932926,-95.277139,2025-08-23,06:22 PM,eBird - Traveling Count,27,0,.74,,2
S279245275,Northern Cardinal,Cardinalis cardinalis,34515,3,US-TX,Harris,L51937682,Fall Creek Subdivision,29.932926,-95.277139,2025-10-13,06:30 PM,eBird - Traveling Count,24,0,.942,,1,,,New spot by the creek. Maybe visit earlier.
S281477423,Northern Cardinal,Cardinalis cardinalis,34515,2,US-TX,Harris,L51937682,Fall Creek Subdivision,29.932926,-95.277139,2025-10-26,09:24 AM,eBird - Traveling Count,51,0,1.767,,2
S292398274,Northern Cardinal,Cardinalis cardinalis,34515,6,US-TX,Harris,L51937682,Fall Creek Subdivision,29.932926,-95.277139,2026-01-04,10:49 AM,eBird - Traveling Count,1,0,.056,,2
S298682402,Northern Cardinal,Cardinalis cardinalis,34515,3,US-TX,Harris,L51937682,Fall Creek Subdivision,29.932926,-95.277139,2026-02-07,12:05 PM,eBird - Traveling Count,66,0,3.567,,2
S312570745,Northern Cardinal,Cardinalis cardinalis,34515,X,US-TX,Harris,L51937682,Fall Creek Subdivision,29.932926,-95.277139,2026-03-23,06:35 PM,eBird - Traveling Count,60,0,1.609,,1
S312854498,Northern Cardinal,Cardinalis cardinalis,34515,X,US-TX,Harris,L51937682,Fall Creek Subdivision,29.932926,-95.277139,2026-03-24,06:13 PM,eBird - Traveling Count,65,0,2.38,,1
S268680428,Northern Cardinal,Cardinalis cardinalis,34515,1,US-TX,Harris,L51840759,Home (private),29.932839,-95.277147,2025-08-21,08:58 PM,Historical,0,1,0.,0.0000,1,,"Male, very bright"
S269757715,Northern Cardinal,Cardinalis cardinalis,34515,2,US-TX,Harris,L51840759,Home (private),29.932839,-95.277147,2025-08-26,07:52 PM,eBird - Casual Observation,,0,,,1,FY Feeding Young,,Adult female feeding juvenile male cardinal
S273078629,Northern Cardinal,Cardinalis cardinalis,34515,1,US-TX,Harris,L51840759,Home (private),29.932839,-95.277147,2025-09-13,07:32 AM,eBird - Stationary Count,5,1,,,1
S309883569,Northern Cardinal,Cardinalis cardinalis,34515,X,US-TX,Harris,L128996,Jesse H. Jones County Park (UTC 038),30.024,-95.295,2026-03-15,11:22 AM,eBird - Traveling Count,21,0,.491,,2
S311655274,Northern Cardinal,Cardinalis cardinalis,34515,X,US-TX,Harris,L128996,Jesse H. Jones County Park (UTC 038),30.024,-95.295,2026-03-21,10:38 AM,eBird - Traveling Count,68,0,1.664,,2
S313767068,Northern Cardinal,Cardinalis cardinalis,34515,X,US-TX,Montgomery,L1425418,San Jacinto R. at I-45 (Montgomery Co.),30.248339,-95.4584877,2026-03-27,06:31 PM,eBird - Traveling Count,32,0,.641,,2
S314516825,Northern Cardinal,Cardinalis cardinalis,34515,X,US-TX,Montgomery,L1425418,San Jacinto R. at I-45 (Montgomery Co.),30.248339,-95.4584877,2026-03-29,02:45 PM,eBird - Traveling Count,61,0,1.752,,2
S314159734,Northern Cardinal,Cardinalis cardinalis,34515,X,US-TX,Montgomery,L129118,W.G. Jones State Forest (UTC 036),30.235563,-95.4852676,2026-03-28,05:57 PM,eBird - Traveling Count,116,0,5.157,,2
S269003690,Northern Cardinal (Common),Cardinalis cardinalis [cardinalis Group],34516,3,US-TX,Harris,L128996,Jesse H. Jones County Park (UTC 038),30.024,-95.295,2025-08-23,10:07 AM,eBird - Traveling Count,41,0,.964,,2
S272084069,Northern Cardinal (Common),Cardinalis cardinalis [cardinalis Group],34516,7,US-TX,Montgomery,L1425418,San Jacinto R. at I-45 (Montgomery Co.),30.248339,-95.4584877,2025-09-07,12:43 PM,eBird - Traveling Count,72,0,2.239,,2
S282937235,Saffron Finch,Sicalis flaveola,35477,2,BR-RJ,Rio de Janeiro,L54803838,"Avenida Atlântica, 3604, Rio de Janeiro BR-RJ (-22.9803,-43.1900)",-22.980311,-43.18996,2025-11-04,02:58 PM,Historical,0,0,0.,0.0000,1
